#location_id, days, frac_S, frac_I, frac_R
10 41 0.807000 0.165000 0.028000
10 42 0.790000 0.180000 0.030000
10 43 0.781000 0.189000 0.030000
10 44 0.771000 0.199000 0.030000
10 45 0.753000 0.217000 0.030000
10 46 0.740000 0.227000 0.033000
10 47 0.724000 0.241000 0.035000
10 48 0.712000 0.253000 0.035000
10 49 0.694000 0.271000 0.035000
10 50 0.680000 0.281000 0.039000
10 51 0.664000 0.294000 0.042000
10 52 0.648000 0.309000 0.043000
10 53 0.632000 0.324000 0.044000
10 54 0.618000 0.336000 0.046000
10 55 0.606000 0.346000 0.048000
10 56 0.593000 0.354000 0.053000
10 57 0.577000 0.363000 0.060000
10 58 0.555000 0.383000 0.062000
10 59 0.538000 0.395000 0.067000
10 60 0.525000 0.401000 0.074000
10 61 0.509000 0.413000 0.078000
10 62 0.488000 0.429000 0.083000
10 63 0.474000 0.437000 0.089000
10 64 0.456000 0.446000 0.098000
10 65 0.445000 0.452000 0.103000
10 66 0.426000 0.468000 0.106000
10 67 0.410000 0.476000 0.114000
10 68 0.400000 0.479000 0.121000
10 69 0.392000 0.484000 0.124000
10 70 0.377000 0.495000 0.128000
10 71 0.366000 0.502000 0.132000
10 72 0.355000 0.506000 0.139000
10 73 0.346000 0.512000 0.142000
10 74 0.337000 0.517000 0.146000
10 75 0.325000 0.524000 0.151000
10 76 0.315000 0.529000 0.156000
11 0 0.987000 0.013000 0.000000
11 1 0.986000 0.014000 0.000000
11 2 0.984000 0.016000 0.000000
11 3 0.982000 0.018000 0.000000
11 4 0.979000 0.021000 0.000000
11 5 0.975000 0.025000 0.000000
11 6 0.974000 0.025000 0.001000
11 7 0.971000 0.027000 0.002000
11 8 0.963000 0.035000 0.002000
11 9 0.962000 0.036000 0.002000
11 10 0.959000 0.039000 0.002000
11 11 0.956000 0.042000 0.002000
11 12 0.949000 0.046000 0.005000
11 13 0.946000 0.049000 0.005000
11 14 0.943000 0.052000 0.005000
11 15 0.941000 0.054000 0.005000
11 16 0.937000 0.057000 0.006000
11 17 0.932000 0.062000 0.006000
11 18 0.926000 0.067000 0.007000
11 19 0.920000 0.072000 0.008000
11 20 0.917000 0.075000 0.008000
11 21 0.911000 0.080000 0.009000
11 22 0.900000 0.090000 0.010000
11 23 0.891000 0.097000 0.012000
11 24 0.886000 0.101000 0.013000
11 25 0.878000 0.109000 0.013000
11 26 0.864000 0.123000 0.013000
11 27 0.853000 0.132000 0.015000
11 28 0.843000 0.141000 0.016000
11 29 0.832000 0.151000 0.017000
11 30 0.822000 0.159000 0.019000
11 31 0.813000 0.166000 0.021000
11 32 0.800000 0.177000 0.023000
11 33 0.791000 0.182000 0.027000
11 34 0.777000 0.195000 0.028000
11 35 0.766000 0.204000 0.030000
11 36 0.749000 0.219000 0.032000
11 37 0.734000 0.232000 0.034000
11 38 0.720000 0.246000 0.034000
11 39 0.702000 0.262000 0.036000
11 40 0.680000 0.281000 0.039000
11 41 0.663000 0.290000 0.047000
11 42 0.645000 0.306000 0.049000
11 43 0.631000 0.319000 0.050000
11 44 0.617000 0.330000 0.053000
11 45 0.607000 0.332000 0.061000
11 46 0.591000 0.348000 0.061000
11 47 0.580000 0.357000 0.063000
11 48 0.565000 0.369000 0.066000
11 49 0.553000 0.377000 0.070000
11 50 0.541000 0.387000 0.072000
11 51 0.524000 0.400000 0.076000
11 52 0.502000 0.421000 0.077000
11 53 0.486000 0.431000 0.083000
11 54 0.468000 0.446000 0.086000
11 55 0.460000 0.447000 0.093000
11 56 0.446000 0.454000 0.100000
11 57 0.433000 0.463000 0.104000
11 58 0.418000 0.475000 0.107000
11 59 0.405000 0.481000 0.114000
11 60 0.386000 0.498000 0.116000
11 61 0.374000 0.503000 0.123000
11 62 0.356000 0.517000 0.127000
11 63 0.347000 0.522000 0.131000
11 64 0.334000 0.531000 0.135000
11 65 0.322000 0.537000 0.141000
11 66 0.313000 0.542000 0.145000
11 67 0.297000 0.553000 0.150000
11 68 0.292000 0.553000 0.155000
11 69 0.282000 0.558000 0.160000
11 70 0.269000 0.566000 0.165000
11 71 0.262000 0.570000 0.168000
11 72 0.253000 0.574000 0.173000
11 73 0.241000 0.582000 0.177000
11 74 0.233000 0.584000 0.183000
11 75 0.221000 0.591000 0.188000
11 76 0.210000 0.594000 0.196000
12 0 0.989000 0.011000 0.000000
12 1 0.987000 0.012000 0.001000
12 2 0.986000 0.013000 0.001000
12 3 0.986000 0.013000 0.001000
12 4 0.984000 0.015000 0.001000
12 5 0.984000 0.015000 0.001000
12 6 0.983000 0.016000 0.001000
12 7 0.979000 0.020000 0.001000
12 8 0.978000 0.021000 0.001000
12 9 0.978000 0.021000 0.001000
12 10 0.978000 0.021000 0.001000
12 11 0.977000 0.021000 0.002000
12 12 0.975000 0.023000 0.002000
12 13 0.973000 0.025000 0.002000
12 14 0.971000 0.027000 0.002000
12 15 0.969000 0.028000 0.003000
12 16 0.967000 0.030000 0.003000
12 17 0.966000 0.030000 0.004000
12 18 0.961000 0.035000 0.004000
12 19 0.957000 0.039000 0.004000
12 20 0.955000 0.041000 0.004000
12 21 0.950000 0.046000 0.004000
12 22 0.947000 0.049000 0.004000
12 23 0.946000 0.050000 0.004000
12 24 0.940000 0.055000 0.005000
12 25 0.936000 0.059000 0.005000
12 26 0.931000 0.064000 0.005000
12 27 0.926000 0.068000 0.006000
12 28 0.920000 0.074000 0.006000
12 29 0.918000 0.076000 0.006000
12 30 0.911000 0.083000 0.006000
12 31 0.906000 0.087000 0.007000
12 32 0.901000 0.092000 0.007000
12 33 0.894000 0.099000 0.007000
12 34 0.889000 0.103000 0.008000
12 35 0.883000 0.108000 0.009000
12 36 0.877000 0.113000 0.010000
12 37 0.867000 0.122000 0.011000
12 38 0.858000 0.129000 0.013000
12 39 0.851000 0.134000 0.015000
12 40 0.841000 0.143000 0.016000
12 41 0.827000 0.155000 0.018000
12 42 0.823000 0.158000 0.019000
12 43 0.814000 0.165000 0.021000
12 44 0.806000 0.171000 0.023000
12 45 0.796000 0.181000 0.023000
12 46 0.787000 0.187000 0.026000
12 47 0.776000 0.197000 0.027000
12 48 0.756000 0.217000 0.027000
12 49 0.746000 0.224000 0.030000
12 50 0.734000 0.232000 0.034000
12 51 0.718000 0.244000 0.038000
12 52 0.699000 0.261000 0.040000
12 53 0.681000 0.276000 0.043000
12 54 0.662000 0.292000 0.046000
12 55 0.643000 0.309000 0.048000
12 56 0.634000 0.313000 0.053000
12 57 0.616000 0.328000 0.056000
12 58 0.594000 0.347000 0.059000
12 59 0.567000 0.372000 0.061000
12 60 0.557000 0.379000 0.064000
12 61 0.543000 0.388000 0.069000
12 62 0.525000 0.402000 0.073000
12 63 0.506000 0.418000 0.076000
12 64 0.492000 0.427000 0.081000
12 65 0.469000 0.444000 0.087000
12 66 0.456000 0.454000 0.090000
12 67 0.440000 0.466000 0.094000
12 68 0.419000 0.482000 0.099000
12 69 0.402000 0.494000 0.104000
12 70 0.385000 0.504000 0.111000
12 71 0.374000 0.508000 0.118000
12 72 0.355000 0.525000 0.120000
12 73 0.348000 0.526000 0.126000
12 74 0.341000 0.529000 0.130000
12 75 0.331000 0.535000 0.134000
12 76 0.324000 0.537000 0.139000
13 0 0.985000 0.015000 0.000000
13 1 0.984000 0.016000 0.000000
13 2 0.984000 0.016000 0.000000
13 3 0.982000 0.018000 0.000000
13 4 0.982000 0.018000 0.000000
13 5 0.979000 0.021000 0.000000
13 6 0.977000 0.023000 0.000000
13 7 0.974000 0.026000 0.000000
13 8 0.969000 0.031000 0.000000
13 9 0.964000 0.036000 0.000000
13 10 0.962000 0.038000 0.000000
13 11 0.960000 0.038000 0.002000
13 12 0.957000 0.041000 0.002000
13 13 0.952000 0.045000 0.003000
13 14 0.948000 0.049000 0.003000
13 15 0.940000 0.056000 0.004000
13 16 0.938000 0.057000 0.005000
13 17 0.935000 0.060000 0.005000
13 18 0.930000 0.065000 0.005000
13 19 0.925000 0.069000 0.006000
13 20 0.920000 0.072000 0.008000
13 21 0.915000 0.077000 0.008000
13 22 0.913000 0.077000 0.010000
13 23 0.909000 0.079000 0.012000
13 24 0.904000 0.083000 0.013000
13 25 0.897000 0.090000 0.013000
13 26 0.895000 0.092000 0.013000
13 27 0.888000 0.099000 0.013000
13 28 0.884000 0.103000 0.013000
13 29 0.879000 0.106000 0.015000
13 30 0.872000 0.110000 0.018000
13 31 0.867000 0.112000 0.021000
13 32 0.860000 0.118000 0.022000
13 33 0.855000 0.122000 0.023000
13 34 0.841000 0.134000 0.025000
13 35 0.832000 0.141000 0.027000
13 36 0.822000 0.150000 0.028000
13 37 0.810000 0.159000 0.031000
13 38 0.801000 0.167000 0.032000
13 39 0.792000 0.176000 0.032000
13 40 0.776000 0.190000 0.034000
13 41 0.760000 0.204000 0.036000
13 42 0.743000 0.220000 0.037000
13 43 0.729000 0.232000 0.039000
13 44 0.716000 0.242000 0.042000
13 45 0.700000 0.258000 0.042000
13 46 0.685000 0.271000 0.044000
13 47 0.671000 0.282000 0.047000
13 48 0.654000 0.296000 0.050000
13 49 0.640000 0.308000 0.052000
13 50 0.622000 0.322000 0.056000
13 51 0.600000 0.342000 0.058000
13 52 0.587000 0.355000 0.058000
13 53 0.573000 0.365000 0.062000
13 54 0.552000 0.386000 0.062000
13 55 0.533000 0.401000 0.066000
13 56 0.517000 0.409000 0.074000
13 57 0.501000 0.423000 0.076000
13 58 0.485000 0.437000 0.078000
13 59 0.467000 0.451000 0.082000
13 60 0.453000 0.463000 0.084000
13 61 0.441000 0.470000 0.089000
13 62 0.425000 0.481000 0.094000
13 63 0.414000 0.488000 0.098000
13 64 0.398000 0.498000 0.104000
13 65 0.382000 0.511000 0.107000
13 66 0.364000 0.522000 0.114000
13 67 0.352000 0.530000 0.118000
13 68 0.326000 0.548000 0.126000
13 69 0.316000 0.555000 0.129000
13 70 0.306000 0.557000 0.137000
13 71 0.298000 0.559000 0.143000
13 72 0.285000 0.565000 0.150000
13 73 0.269000 0.571000 0.160000
13 74 0.255000 0.582000 0.163000
13 75 0.251000 0.581000 0.168000
13 76 0.239000 0.586000 0.175000
14 0 0.980000 0.020000 0.000000
14 1 0.977000 0.022000 0.001000
14 2 0.975000 0.024000 0.001000
14 3 0.974000 0.025000 0.001000
14 4 0.973000 0.024000 0.003000
14 5 0.969000 0.028000 0.003000
14 6 0.967000 0.029000 0.004000
14 7 0.963000 0.033000 0.004000
14 8 0.962000 0.034000 0.004000
14 9 0.961000 0.034000 0.005000
14 10 0.960000 0.035000 0.005000
14 11 0.954000 0.041000 0.005000
14 12 0.948000 0.047000 0.005000
14 13 0.942000 0.053000 0.005000
14 14 0.941000 0.054000 0.005000
14 15 0.939000 0.055000 0.006000
14 16 0.931000 0.061000 0.008000
14 17 0.927000 0.064000 0.009000
14 18 0.923000 0.068000 0.009000
14 19 0.915000 0.076000 0.009000
14 20 0.907000 0.084000 0.009000
14 21 0.904000 0.087000 0.009000
14 22 0.898000 0.092000 0.010000
14 23 0.891000 0.098000 0.011000
14 24 0.884000 0.105000 0.011000
14 25 0.878000 0.109000 0.013000
14 26 0.870000 0.117000 0.013000
14 27 0.863000 0.123000 0.014000
14 28 0.861000 0.124000 0.015000
14 29 0.851000 0.134000 0.015000
14 30 0.838000 0.145000 0.017000
14 31 0.831000 0.150000 0.019000
14 32 0.822000 0.157000 0.021000
14 33 0.811000 0.166000 0.023000
14 34 0.799000 0.176000 0.025000
14 35 0.787000 0.187000 0.026000
14 36 0.778000 0.191000 0.031000
14 37 0.760000 0.208000 0.032000
14 38 0.742000 0.222000 0.036000
14 39 0.730000 0.232000 0.038000
14 40 0.717000 0.242000 0.041000
14 41 0.704000 0.254000 0.042000
14 42 0.695000 0.260000 0.045000
14 43 0.684000 0.270000 0.046000
14 44 0.663000 0.289000 0.048000
14 45 0.649000 0.298000 0.053000
14 46 0.630000 0.315000 0.055000
14 47 0.616000 0.326000 0.058000
14 48 0.604000 0.337000 0.059000
14 49 0.590000 0.348000 0.062000
14 50 0.577000 0.359000 0.064000
14 51 0.555000 0.379000 0.066000
14 52 0.545000 0.387000 0.068000
14 53 0.526000 0.397000 0.077000
14 54 0.508000 0.413000 0.079000
14 55 0.489000 0.424000 0.087000
14 56 0.473000 0.437000 0.090000
14 57 0.456000 0.451000 0.093000
14 58 0.444000 0.457000 0.099000
14 59 0.429000 0.465000 0.106000
14 60 0.412000 0.480000 0.108000
14 61 0.399000 0.491000 0.110000
14 62 0.389000 0.498000 0.113000
14 63 0.375000 0.505000 0.120000
14 64 0.361000 0.516000 0.123000
14 65 0.353000 0.518000 0.129000
14 66 0.337000 0.528000 0.135000
14 67 0.326000 0.536000 0.138000
14 68 0.308000 0.547000 0.145000
14 69 0.298000 0.551000 0.151000
14 70 0.287000 0.555000 0.158000
14 71 0.275000 0.561000 0.164000
14 72 0.258000 0.575000 0.167000
14 73 0.253000 0.578000 0.169000
14 74 0.247000 0.575000 0.178000
14 75 0.238000 0.578000 0.184000
14 76 0.231000 0.579000 0.190000
15 0 0.984000 0.016000 0.000000
15 1 0.984000 0.015000 0.001000
15 2 0.979000 0.020000 0.001000
15 3 0.975000 0.024000 0.001000
15 4 0.974000 0.025000 0.001000
15 5 0.972000 0.027000 0.001000
15 6 0.972000 0.027000 0.001000
15 7 0.968000 0.031000 0.001000
15 8 0.967000 0.032000 0.001000
15 9 0.965000 0.034000 0.001000
15 10 0.964000 0.035000 0.001000
15 11 0.962000 0.037000 0.001000
15 12 0.961000 0.038000 0.001000
15 13 0.957000 0.041000 0.002000
15 14 0.956000 0.040000 0.004000
15 15 0.956000 0.038000 0.006000
15 16 0.953000 0.040000 0.007000
15 17 0.948000 0.045000 0.007000
15 18 0.944000 0.048000 0.008000
15 19 0.937000 0.054000 0.009000
15 20 0.934000 0.056000 0.010000
15 21 0.930000 0.060000 0.010000
15 22 0.925000 0.065000 0.010000
15 23 0.922000 0.067000 0.011000
15 24 0.918000 0.071000 0.011000
15 25 0.915000 0.071000 0.014000
15 26 0.908000 0.077000 0.015000
15 27 0.905000 0.080000 0.015000
15 28 0.893000 0.090000 0.017000
15 29 0.888000 0.095000 0.017000
15 30 0.877000 0.103000 0.020000
15 31 0.872000 0.107000 0.021000
15 32 0.869000 0.109000 0.022000
15 33 0.856000 0.120000 0.024000
15 34 0.848000 0.125000 0.027000
15 35 0.838000 0.133000 0.029000
15 36 0.826000 0.143000 0.031000
15 37 0.817000 0.152000 0.031000
15 38 0.812000 0.155000 0.033000
15 39 0.802000 0.164000 0.034000
15 40 0.789000 0.176000 0.035000
15 41 0.777000 0.188000 0.035000
15 42 0.762000 0.202000 0.036000
15 43 0.751000 0.210000 0.039000
15 44 0.739000 0.221000 0.040000
15 45 0.728000 0.230000 0.042000
15 46 0.718000 0.236000 0.046000
15 47 0.706000 0.243000 0.051000
15 48 0.693000 0.250000 0.057000
15 49 0.671000 0.272000 0.057000
15 50 0.659000 0.283000 0.058000
15 51 0.648000 0.294000 0.058000
15 52 0.631000 0.308000 0.061000
15 53 0.611000 0.323000 0.066000
15 54 0.591000 0.343000 0.066000
15 55 0.577000 0.355000 0.068000
15 56 0.562000 0.364000 0.074000
15 57 0.553000 0.367000 0.080000
15 58 0.535000 0.384000 0.081000
15 59 0.522000 0.395000 0.083000
15 60 0.496000 0.416000 0.088000
15 61 0.486000 0.420000 0.094000
15 62 0.473000 0.429000 0.098000
15 63 0.459000 0.441000 0.100000
15 64 0.444000 0.452000 0.104000
15 65 0.428000 0.461000 0.111000
15 66 0.414000 0.471000 0.115000
15 67 0.403000 0.479000 0.118000
15 68 0.391000 0.482000 0.127000
15 69 0.379000 0.492000 0.129000
15 70 0.366000 0.502000 0.132000
15 71 0.360000 0.506000 0.134000
15 72 0.348000 0.515000 0.137000
15 73 0.332000 0.527000 0.141000
15 74 0.318000 0.536000 0.146000
15 75 0.312000 0.537000 0.151000
15 76 0.299000 0.547000 0.154000
16 0 0.983000 0.017000 0.000000
16 1 0.981000 0.019000 0.000000
16 2 0.980000 0.020000 0.000000
16 3 0.979000 0.021000 0.000000
16 4 0.978000 0.021000 0.001000
16 5 0.977000 0.022000 0.001000
16 6 0.977000 0.022000 0.001000
16 7 0.976000 0.020000 0.004000
16 8 0.975000 0.021000 0.004000
16 9 0.972000 0.024000 0.004000
16 10 0.970000 0.026000 0.004000
16 11 0.968000 0.028000 0.004000
16 12 0.967000 0.028000 0.005000
16 13 0.964000 0.031000 0.005000
16 14 0.961000 0.034000 0.005000
16 15 0.957000 0.038000 0.005000
16 16 0.957000 0.038000 0.005000
16 17 0.956000 0.039000 0.005000
16 18 0.953000 0.042000 0.005000
16 19 0.950000 0.045000 0.005000
16 20 0.947000 0.047000 0.006000
16 21 0.938000 0.056000 0.006000
16 22 0.935000 0.058000 0.007000
16 23 0.933000 0.060000 0.007000
16 24 0.923000 0.069000 0.008000
16 25 0.922000 0.069000 0.009000
16 26 0.917000 0.074000 0.009000
16 27 0.911000 0.080000 0.009000
16 28 0.901000 0.088000 0.011000
16 29 0.892000 0.097000 0.011000
16 30 0.889000 0.100000 0.011000
16 31 0.884000 0.103000 0.013000
16 32 0.881000 0.105000 0.014000
16 33 0.876000 0.110000 0.014000
16 34 0.864000 0.118000 0.018000
16 35 0.852000 0.130000 0.018000
16 36 0.843000 0.138000 0.019000
16 37 0.836000 0.144000 0.020000
16 38 0.826000 0.154000 0.020000
16 39 0.816000 0.163000 0.021000
16 40 0.804000 0.172000 0.024000
16 41 0.790000 0.184000 0.026000
16 42 0.782000 0.191000 0.027000
16 43 0.769000 0.202000 0.029000
16 44 0.761000 0.209000 0.030000
16 45 0.754000 0.214000 0.032000
16 46 0.745000 0.221000 0.034000
16 47 0.732000 0.232000 0.036000
16 48 0.716000 0.245000 0.039000
16 49 0.701000 0.255000 0.044000
16 50 0.686000 0.266000 0.048000
16 51 0.671000 0.278000 0.051000
16 52 0.657000 0.292000 0.051000
16 53 0.642000 0.302000 0.056000
16 54 0.626000 0.315000 0.059000
16 55 0.610000 0.329000 0.061000
16 56 0.601000 0.335000 0.064000
16 57 0.588000 0.344000 0.068000
16 58 0.574000 0.353000 0.073000
16 59 0.558000 0.362000 0.080000
16 60 0.543000 0.370000 0.087000
16 61 0.526000 0.382000 0.092000
16 62 0.509000 0.396000 0.095000
16 63 0.495000 0.405000 0.100000
16 64 0.477000 0.414000 0.109000
16 65 0.461000 0.428000 0.111000
16 66 0.445000 0.442000 0.113000
16 67 0.430000 0.453000 0.117000
16 68 0.414000 0.466000 0.120000
16 69 0.403000 0.472000 0.125000
16 70 0.390000 0.482000 0.128000
16 71 0.373000 0.493000 0.134000
16 72 0.362000 0.500000 0.138000
16 73 0.351000 0.505000 0.144000
16 74 0.342000 0.510000 0.148000
16 75 0.316000 0.529000 0.155000
16 76 0.310000 0.529000 0.161000
17 0 0.989000 0.011000 0.000000
17 1 0.988000 0.012000 0.000000
17 2 0.986000 0.014000 0.000000
17 3 0.986000 0.014000 0.000000
17 4 0.986000 0.014000 0.000000
17 5 0.986000 0.014000 0.000000
17 6 0.985000 0.015000 0.000000
17 7 0.984000 0.016000 0.000000
17 8 0.982000 0.018000 0.000000
17 9 0.982000 0.018000 0.000000
17 10 0.982000 0.018000 0.000000
17 11 0.980000 0.020000 0.000000
17 12 0.978000 0.022000 0.000000
17 13 0.977000 0.023000 0.000000
17 14 0.975000 0.025000 0.000000
17 15 0.973000 0.027000 0.000000
17 16 0.969000 0.031000 0.000000
17 17 0.967000 0.033000 0.000000
17 18 0.963000 0.037000 0.000000
17 19 0.960000 0.040000 0.000000
17 20 0.957000 0.043000 0.000000
17 21 0.953000 0.047000 0.000000
17 22 0.947000 0.053000 0.000000
17 23 0.942000 0.057000 0.001000
17 24 0.932000 0.065000 0.003000
17 25 0.930000 0.067000 0.003000
17 26 0.923000 0.073000 0.004000
17 27 0.917000 0.078000 0.005000
17 28 0.912000 0.082000 0.006000
17 29 0.908000 0.086000 0.006000
17 30 0.902000 0.092000 0.006000
17 31 0.900000 0.094000 0.006000
17 32 0.895000 0.097000 0.008000
17 33 0.891000 0.101000 0.008000
17 34 0.884000 0.107000 0.009000
17 35 0.876000 0.112000 0.012000
17 36 0.866000 0.122000 0.012000
17 37 0.851000 0.135000 0.014000
17 38 0.844000 0.140000 0.016000
17 39 0.832000 0.150000 0.018000
17 40 0.821000 0.159000 0.020000
17 41 0.809000 0.170000 0.021000
17 42 0.795000 0.183000 0.022000
17 43 0.785000 0.193000 0.022000
17 44 0.775000 0.202000 0.023000
17 45 0.751000 0.226000 0.023000
17 46 0.734000 0.241000 0.025000
17 47 0.722000 0.249000 0.029000
17 48 0.712000 0.255000 0.033000
17 49 0.698000 0.268000 0.034000
17 50 0.687000 0.274000 0.039000
17 51 0.667000 0.289000 0.044000
17 52 0.650000 0.303000 0.047000
17 53 0.633000 0.317000 0.050000
17 54 0.619000 0.331000 0.050000
17 55 0.611000 0.338000 0.051000
17 56 0.599000 0.348000 0.053000
17 57 0.578000 0.363000 0.059000
17 58 0.563000 0.370000 0.067000
17 59 0.546000 0.385000 0.069000
17 60 0.528000 0.400000 0.072000
17 61 0.512000 0.415000 0.073000
17 62 0.495000 0.430000 0.075000
17 63 0.477000 0.446000 0.077000
17 64 0.460000 0.459000 0.081000
17 65 0.443000 0.473000 0.084000
17 66 0.430000 0.476000 0.094000
17 67 0.414000 0.484000 0.102000
17 68 0.404000 0.492000 0.104000
17 69 0.388000 0.503000 0.109000
17 70 0.377000 0.507000 0.116000
17 71 0.369000 0.512000 0.119000
17 72 0.354000 0.524000 0.122000
17 73 0.342000 0.531000 0.127000
17 74 0.331000 0.538000 0.131000
17 75 0.316000 0.550000 0.134000
17 76 0.305000 0.560000 0.135000
18 0 0.983000 0.017000 0.000000
18 1 0.982000 0.018000 0.000000
18 2 0.979000 0.021000 0.000000
18 3 0.977000 0.022000 0.001000
18 4 0.975000 0.024000 0.001000
18 5 0.971000 0.028000 0.001000
18 6 0.969000 0.030000 0.001000
18 7 0.965000 0.034000 0.001000
18 8 0.963000 0.036000 0.001000
18 9 0.959000 0.040000 0.001000
18 10 0.954000 0.045000 0.001000
18 11 0.952000 0.047000 0.001000
18 12 0.948000 0.051000 0.001000
18 13 0.946000 0.052000 0.002000
18 14 0.940000 0.058000 0.002000
18 15 0.937000 0.061000 0.002000
18 16 0.931000 0.066000 0.003000
18 17 0.927000 0.070000 0.003000
18 18 0.922000 0.074000 0.004000
18 19 0.919000 0.075000 0.006000
18 20 0.915000 0.078000 0.007000
18 21 0.906000 0.085000 0.009000
18 22 0.897000 0.093000 0.010000
18 23 0.890000 0.098000 0.012000
18 24 0.882000 0.104000 0.014000
18 25 0.870000 0.115000 0.015000
18 26 0.862000 0.123000 0.015000
18 27 0.849000 0.135000 0.016000
18 28 0.837000 0.146000 0.017000
18 29 0.827000 0.154000 0.019000
18 30 0.812000 0.169000 0.019000
18 31 0.802000 0.176000 0.022000
18 32 0.793000 0.183000 0.024000
18 33 0.787000 0.188000 0.025000
18 34 0.778000 0.195000 0.027000
18 35 0.770000 0.202000 0.028000
18 36 0.762000 0.208000 0.030000
18 37 0.751000 0.217000 0.032000
18 38 0.739000 0.227000 0.034000
18 39 0.729000 0.234000 0.037000
18 40 0.711000 0.251000 0.038000
18 41 0.688000 0.271000 0.041000
18 42 0.670000 0.287000 0.043000
18 43 0.649000 0.306000 0.045000
18 44 0.632000 0.323000 0.045000
18 45 0.614000 0.336000 0.050000
18 46 0.602000 0.346000 0.052000
18 47 0.592000 0.351000 0.057000
18 48 0.584000 0.354000 0.062000
18 49 0.574000 0.361000 0.065000
18 50 0.559000 0.371000 0.070000
18 51 0.548000 0.380000 0.072000
18 52 0.535000 0.392000 0.073000
18 53 0.525000 0.398000 0.077000
18 54 0.515000 0.404000 0.081000
18 55 0.504000 0.412000 0.084000
18 56 0.497000 0.414000 0.089000
18 57 0.487000 0.421000 0.092000
18 58 0.475000 0.427000 0.098000
18 59 0.456000 0.439000 0.105000
18 60 0.443000 0.445000 0.112000
18 61 0.427000 0.458000 0.115000
18 62 0.412000 0.469000 0.119000
18 63 0.395000 0.482000 0.123000
18 64 0.389000 0.483000 0.128000
18 65 0.376000 0.490000 0.134000
18 66 0.364000 0.497000 0.139000
18 67 0.351000 0.506000 0.143000
18 68 0.338000 0.510000 0.152000
18 69 0.325000 0.520000 0.155000
18 70 0.313000 0.526000 0.161000
18 71 0.307000 0.525000 0.168000
18 72 0.297000 0.528000 0.175000
18 73 0.288000 0.537000 0.175000
18 74 0.282000 0.536000 0.182000
18 75 0.271000 0.538000 0.191000
18 76 0.259000 0.545000 0.196000
19 0 0.989000 0.011000 0.000000
19 1 0.986000 0.014000 0.000000
19 2 0.984000 0.016000 0.000000
19 3 0.981000 0.019000 0.000000
19 4 0.979000 0.021000 0.000000
